,Unnamed: 0,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,unit_price,full_address,gcode,lat,long
10058,10059,2020-07,PUNGGOL,2 ROOM,210C,PUNGGOL PL,04 TO 06,46.0,Model A,2014,93 years 06 months,240000.0,5217.39130434783,210C PUNGGOL PL Singapore,"Punggol Crest, 210C, Punggol Place, Punggol, Northeast, 823210, Singapore",1.3996653499999998,103.8998812698095
10059,10060,2020-07,PUNGGOL,2 ROOM,209C,PUNGGOL PL,01 TO 03,46.0,Model A,2014,93 years 05 months,246000.0,5347.82608695652,209C PUNGGOL PL Singapore,"Punggol Crest, 209C, Punggol Place, Punggol, Northeast, 823209, Singapore",1.39929405,103.90077231957417
10060,10061,2020-07,PUNGGOL,2 ROOM,209C,PUNGGOL PL,04 TO 06,46.0,Model A,2014,93 years 05 months,250000.0,5434.78260869565,209C PUNGGOL PL Singapore,"Punggol Crest, 209C, Punggol Place, Punggol, Northeast, 823209, Singapore",1.39929405,103.90077231957417
10061,10062,2020-07,PUNGGOL,2 ROOM,210C,PUNGGOL PL,13 TO 15,46.0,Model A,2014,93 years 05 months,230000.0,5000.0,210C PUNGGOL PL Singapore,"Punggol Crest, 210C, Punggol Place, Punggol, Northeast, 823210, Singapore",1.3996653499999998,103.8998812698095
10062,10063,2020-07,PUNGGOL,3 ROOM,672A,EDGEFIELD PLAINS,16 TO 18,65.0,Model A,2015,94 years 05 months,325000.0,5000.0,672A EDGEFIELD PLAINS Singapore,"Waterway Banks, 672A, Edgefield Plains, Punggol, Northeast, 821672, Singapore",1.40645615,103.9126800875
10063,10064,2020-07,PUNGGOL,3 ROOM,672A,EDGEFIELD PLAINS,01 TO 03,65.0,Model A,2015,94 years 06 months,303000.0,4661.53846153846,672A EDGEFIELD PLAINS Singapore,"Waterway Banks, 672A, Edgefield Plains, Punggol, Northeast, 821672, Singapore",1.40645615,103.9126800875
10064,10065,2020-07,PUNGGOL,3 ROOM,670A,EDGEFIELD PLAINS,04 TO 06,68.0,Premium Apartment,2016,94 years 11 months,350000.0,5147.058823529411,670A EDGEFIELD PLAINS Singapore,"Waterway Ridges, 670A, Edgefield Plains, Punggol, Northeast, 821670, Singapore",1.4054137,103.91268277654328
10065,10066,2020-07,PUNGGOL,3 ROOM,672B,EDGEFIELD PLAINS,10 TO 12,65.0,Model A,2015,94 years 05 months,375000.0,5769.23076923077,672B EDGEFIELD PLAINS Singapore,"Waterway Banks, 672B, Edgefield Plains, Punggol, Northeast, 822672, Singapore",1.40669645,103.91245705649695
10066,10067,2020-07,PUNGGOL,3 ROOM,673A,EDGEFIELD PLAINS,01 TO 03,65.0,Model A,2015,94 years 05 months,315000.0,4846.15384615385,673A EDGEFIELD PLAINS Singapore,"Waterway Banks, 673A, Edgefield Plains, Punggol, Northeast, 821673, Singapore",1.40669035,103.91140464087464
10067,10068,2020-07,PUNGGOL,3 ROOM,673A,EDGEFIELD PLAINS,10 TO 12,65.0,Model A,2015,94 years 05 months,358888.0,5521.35384615385,673A EDGEFIELD PLAINS Singapore,"Waterway Banks, 673A, Edgefield Plains, Punggol, Northeast, 821673, Singapore",1.40669035,103.91140464087464
10068,10069,2020-07,PUNGGOL,3 ROOM,672A,EDGEFIELD PLAINS,10 TO 12,65.0,Model A,2015,94 years 05 months,365000.0,5615.384615384621,672A EDGEFIELD PLAINS Singapore,"Waterway Banks, 672A, Edgefield Plains, Punggol, Northeast, 821672, Singapore",1.40645615,103.9126800875
10072,10073,2020-07,PUNGGOL,3 ROOM,663A,PUNGGOL DR,04 TO 06,65.0,Model A,2016,95 years,330000.0,5076.92307692308,663A PUNGGOL DR Singapore,"Waterway Sunbeam, 663A, Punggol Drive, Punggol, Northeast, 821663, Singapore",1.4003259,103.91687420357745
10073,10074,2020-07,PUNGGOL,3 ROOM,665C,PUNGGOL DR,16 TO 18,68.0,Premium Apartment,2016,94 years 08 months,395000.0,5808.82352941176,665C PUNGGOL DR Singapore,"Waterway Woodcress, 665C, Punggol Drive, Punggol, Northeast, 823665, Singapore",1.4015189499999998,103.91449684115963
10074,10075,2020-07,PUNGGOL,3 ROOM,663A,PUNGGOL DR,13 TO 15,65.0,Model A,2016,95 years 02 months,370000.0,5692.307692307691,663A PUNGGOL DR Singapore,"Waterway Sunbeam, 663A, Punggol Drive, Punggol, Northeast, 821663, Singapore",1.4003259,103.91687420357745
10075,10076,2020-07,PUNGGOL,3 ROOM,613B,PUNGGOL DR,07 TO 09,68.0,Model A,2012,91 years 06 months,348888.0,5130.70588235294,613B PUNGGOL DR Singapore,"Punggol Drive, Punggol Spring, Punggol, Northeast, 821676, Singapore",1.4043414,103.9096781
10076,10077,2020-07,PUNGGOL,3 ROOM,667A,PUNGGOL DR,04 TO 06,68.0,Premium Apartment,2016,94 years 07 months,375000.0,5514.70588235294,667A PUNGGOL DR Singapore,"Waterway Woodcress, 667A, Punggol Drive, Punggol, Northeast, 821667, Singapore",1.4025756,103.91426074849812
10077,10078,2020-07,PUNGGOL,3 ROOM,664A,PUNGGOL DR,04 TO 06,65.0,Model A,2016,94 years 11 months,342888.0,5275.2,664A PUNGGOL DR Singapore,"Waterway Sunbeam, 664A, Punggol Drive, Punggol, Northeast, 821664, Singapore",1.3996235499999998,103.91737090775143
10078,10079,2020-07,PUNGGOL,3 ROOM,665C,PUNGGOL DR,13 TO 15,68.0,Premium Apartment,2016,94 years 07 months,379000.0,5573.529411764711,665C PUNGGOL DR Singapore,"Waterway Woodcress, 665C, Punggol Drive, Punggol, Northeast, 823665, Singapore",1.4015189499999998,103.91449684115963
10079,10080,2020-07,PUNGGOL,3 ROOM,663A,PUNGGOL DR,01 TO 03,65.0,Model A,2016,94 years 11 months,325000.0,5000.0,663A PUNGGOL DR Singapore,"Waterway Sunbeam, 663A, Punggol Drive, Punggol, Northeast, 821663, Singapore",1.4003259,103.91687420357745
10080,10081,2020-07,PUNGGOL,3 ROOM,663A,PUNGGOL DR,04 TO 06,65.0,Model A,2016,94 years 11 months,335000.0,5153.84615384615,663A PUNGGOL DR Singapore,"Waterway Sunbeam, 663A, Punggol Drive, Punggol, Northeast, 821663, Singapore",1.4003259,103.91687420357745
10081,10082,2020-07,PUNGGOL,3 ROOM,258B,PUNGGOL FIELD,04 TO 06,68.0,Model A,2016,95 years,325000.0,4779.411764705879,258B PUNGGOL FIELD Singapore,"Punggol Topaz, 258B, Punggol Field, Punggol, Northeast, 822258, Singapore",1.4037609,103.89652908821138
10082,10083,2020-07,PUNGGOL,3 ROOM,259B,PUNGGOL FIELD,04 TO 06,68.0,Model A,2016,94 years 11 months,325000.0,4779.411764705879,259B PUNGGOL FIELD Singapore,"Punggol Topaz, 259B, Punggol Field, Punggol, Northeast, 822259, Singapore",1.4039628,103.89529560116279
10083,10084,2020-07,PUNGGOL,3 ROOM,308A,PUNGGOL WALK,07 TO 09,67.0,Premium Apartment,2016,94 years 09 months,435000.0,6492.537313432839,308A PUNGGOL WALK Singapore,"Waterway Terraces, 308A, Punggol Walk, Punggol, Northeast, 821308, Singapore",1.4073674500000002,103.90035263927878
10084,10085,2020-07,PUNGGOL,3 ROOM,308A,PUNGGOL WALK,04 TO 06,67.0,Premium Apartment,2016,94 years 09 months,380000.0,5671.64179104478,308A PUNGGOL WALK Singapore,"Waterway Terraces, 308A, Punggol Walk, Punggol, Northeast, 821308, Singapore",1.4073674500000002,103.90035263927878
10085,10086,2020-07,PUNGGOL,3 ROOM,308A,PUNGGOL WALK,07 TO 09,67.0,Premium Apartment,2016,94 years 09 months,375000.0,5597.01492537313,308A PUNGGOL WALK Singapore,"Waterway Terraces, 308A, Punggol Walk, Punggol, Northeast, 821308, Singapore",1.4073674500000002,103.90035263927878
10086,10087,2020-07,PUNGGOL,3 ROOM,310C,PUNGGOL WALK,10 TO 12,67.0,Premium Apartment,2016,94 years 11 months,420000.0,6268.6567164179105,310C PUNGGOL WALK Singapore,"Waterway Terraces, 310C, Punggol Walk, Punggol, Northeast, 823310, Singapore",1.40970185,103.89986120312894
10087,10088,2020-07,PUNGGOL,3 ROOM,308B,PUNGGOL WALK,13 TO 15,67.0,Premium Apartment,2016,94 years 08 months,396000.0,5910.447761194029,308B PUNGGOL WALK Singapore,"Waterway Terraces, 308B, Punggol Walk, Punggol, Northeast, 822308, Singapore",1.40770155,103.89981713215607
10088,10089,2020-07,PUNGGOL,3 ROOM,266C,PUNGGOL WAY,10 TO 12,67.0,Model A,2015,93 years 11 months,365000.0,5447.76119402985,266C PUNGGOL WAY Singapore,"7-Eleven, 266C, Punggol Way, Punggol, Northeast, 820268, Singapore",1.4051692,103.8975981
10089,10090,2020-07,PUNGGOL,3 ROOM,312A,SUMANG LINK,13 TO 15,68.0,Model A,2015,93 years 11 months,371888.0,5468.941176470589,312A SUMANG LINK Singapore,"Sheng Siong, 312A, Sumang Link, Punggol, Northeast, 821312, Singapore",1.4110086,103.9003954
10090,10091,2020-07,PUNGGOL,3 ROOM,313A,SUMANG LINK,13 TO 15,68.0,Model A,2015,93 years 11 months,370000.0,5441.17647058824,313A SUMANG LINK Singapore,"Punggol ParcVista, 313A, Sumang Link, Punggol, Northeast, 821313, Singapore",1.40987365,103.90177842023417
10091,10092,2020-07,PUNGGOL,4 ROOM,130,EDGEDALE PLAINS,07 TO 09,91.0,Premium Apartment,2003,82 years 05 months,357000.0,3923.07692307692,130 EDGEDALE PLAINS Singapore,"Edgedale Plains, Punggol, Northeast, 821682, Singapore",1.4032102,103.9165201
10092,10093,2020-07,PUNGGOL,4 ROOM,135,EDGEDALE PLAINS,07 TO 09,91.0,Premium Apartment,2003,82 years 05 months,355000.0,3901.0989010989,135 EDGEDALE PLAINS Singapore,"Edgedale Plains, Punggol, Northeast, 821682, Singapore",1.4032102,103.9165201
10093,10094,2020-07,PUNGGOL,4 ROOM,172C,EDGEDALE PLAINS,04 TO 06,85.0,Model A,2004,82 years 10 months,355000.0,4176.47058823529,172C EDGEDALE PLAINS Singapore,"Edgedale Plains, Punggol, Northeast, 821682, Singapore",1.4032102,103.9165201
10094,10095,2020-07,PUNGGOL,4 ROOM,132,EDGEDALE PLAINS,04 TO 06,91.0,Premium Apartment,2003,82 years 05 months,350000.0,3846.1538461538503,132 EDGEDALE PLAINS Singapore,"Edgedale Plains, Punggol, Northeast, 821682, Singapore",1.4032102,103.9165201
10095,10096,2020-07,PUNGGOL,4 ROOM,670A,EDGEFIELD PLAINS,13 TO 15,93.0,Premium Apartment,2016,95 years,495000.0,5322.58064516129,670A EDGEFIELD PLAINS Singapore,"Waterway Ridges, 670A, Edgefield Plains, Punggol, Northeast, 821670, Singapore",1.4054137,103.91268277654328
10096,10097,2020-07,PUNGGOL,4 ROOM,670C,EDGEFIELD PLAINS,04 TO 06,93.0,Premium Apartment,2016,95 years,470000.0,5053.763440860221,670C EDGEFIELD PLAINS Singapore,"Waterway Ridges, 670C, Edgefield Plains, Punggol, Northeast, 823670, Singapore",1.4054115999999999,103.91409311046698
10097,10098,2020-07,PUNGGOL,4 ROOM,615A,EDGEFIELD PLAINS,01 TO 03,92.0,Model A,2012,91 years 06 months,368000.0,4000.0,615A EDGEFIELD PLAINS Singapore,"Edgefield Plains, Punggol, Northeast, 823619, Singapore",1.4020132,103.9098908
10098,10099,2020-07,PUNGGOL,4 ROOM,670A,EDGEFIELD PLAINS,13 TO 15,93.0,Premium Apartment,2016,95 years,485000.0,5215.05376344086,670A EDGEFIELD PLAINS Singapore,"Waterway Ridges, 670A, Edgefield Plains, Punggol, Northeast, 821670, Singapore",1.4054137,103.91268277654328
10099,10100,2020-07,PUNGGOL,4 ROOM,673A,EDGEFIELD PLAINS,07 TO 09,90.0,Model A,2015,94 years 06 months,430000.0,4777.777777777779,673A EDGEFIELD PLAINS Singapore,"Waterway Banks, 673A, Edgefield Plains, Punggol, Northeast, 821673, Singapore",1.40669035,103.91140464087464
10100,10101,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,07 TO 09,90.0,Model A,2015,94 years 06 months,415000.0,4611.11111111111,671A EDGEFIELD PLAINS Singapore,"Waterway Banks, 671A, Edgefield Plains, Punggol, Northeast, 821671, Singapore",1.40607045,103.91233476853064
10101,10102,2020-07,PUNGGOL,4 ROOM,668B,EDGEFIELD PLAINS,10 TO 12,93.0,Premium Apartment,2016,95 years,475000.0,5107.52688172043,668B EDGEFIELD PLAINS Singapore,"Waterway Ridges, 668B, Edgefield Plains, Punggol, Northeast, 822668, Singapore",1.40483995,103.91298147792864
10102,10103,2020-07,PUNGGOL,4 ROOM,670C,EDGEFIELD PLAINS,16 TO 18,93.0,Premium Apartment,2016,94 years 11 months,476888.0,5127.82795698925,670C EDGEFIELD PLAINS Singapore,"Waterway Ridges, 670C, Edgefield Plains, Punggol, Northeast, 823670, Singapore",1.4054115999999999,103.91409311046698
10103,10104,2020-07,PUNGGOL,4 ROOM,673A,EDGEFIELD PLAINS,07 TO 09,90.0,Model A,2015,94 years 06 months,433000.0,4811.11111111111,673A EDGEFIELD PLAINS Singapore,"Waterway Banks, 673A, Edgefield Plains, Punggol, Northeast, 821673, Singapore",1.40669035,103.91140464087464
10104,10105,2020-07,PUNGGOL,4 ROOM,672D,EDGEFIELD PLAINS,16 TO 18,90.0,Model A,2015,94 years 05 months,452800.0,5031.11111111111,672D EDGEFIELD PLAINS Singapore,"Waterway Banks, 672D, Edgefield Plains, Punggol, Northeast, 824672, Singapore",1.40767045,103.91080039445961
10105,10106,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,04 TO 06,90.0,Model A,2015,94 years 05 months,430000.0,4777.777777777779,671A EDGEFIELD PLAINS Singapore,"Waterway Banks, 671A, Edgefield Plains, Punggol, Northeast, 821671, Singapore",1.40607045,103.91233476853064
10106,10107,2020-07,PUNGGOL,4 ROOM,614B,EDGEFIELD PLAINS,07 TO 09,92.0,Model A,2012,91 years 05 months,460000.0,5000.0,614B EDGEFIELD PLAINS Singapore,"Edgefield Plains, Punggol, Northeast, 823619, Singapore",1.4020132,103.9098908
10107,10108,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,04 TO 06,90.0,Model A,2015,94 years 05 months,405000.0,4500.0,671A EDGEFIELD PLAINS Singapore,"Waterway Banks, 671A, Edgefield Plains, Punggol, Northeast, 821671, Singapore",1.40607045,103.91233476853064
10108,10109,2020-07,PUNGGOL,4 ROOM,672D,EDGEFIELD PLAINS,01 TO 03,90.0,Model A,2015,94 years 05 months,390000.0,4333.333333333329,672D EDGEFIELD PLAINS Singapore,"Waterway Banks, 672D, Edgefield Plains, Punggol, Northeast, 824672, Singapore",1.40767045,103.91080039445961
10109,10110,2020-07,PUNGGOL,4 ROOM,672D,EDGEFIELD PLAINS,10 TO 12,90.0,Model A,2015,94 years 05 months,430000.0,4777.777777777779,672D EDGEFIELD PLAINS Singapore,"Waterway Banks, 672D, Edgefield Plains, Punggol, Northeast, 824672, Singapore",1.40767045,103.91080039445961
10110,10111,2020-07,PUNGGOL,4 ROOM,670B,EDGEFIELD PLAINS,04 TO 06,93.0,Premium Apartment,2016,94 years 11 months,425000.0,4569.89247311828,670B EDGEFIELD PLAINS Singapore,"Waterway Ridges, 670B, Edgefield Plains, Punggol, Northeast, 822670, Singapore",1.4053051,103.91336797387751
10111,10112,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,01 TO 03,90.0,Model A,2015,94 years 05 months,400000.0,4444.44444444444,671A EDGEFIELD PLAINS Singapore,"Waterway Banks, 671A, Edgefield Plains, Punggol, Northeast, 821671, Singapore",1.40607045,103.91233476853064
10112,10113,2020-07,PUNGGOL,4 ROOM,671A,EDGEFIELD PLAINS,04 TO 06,90.0,Model A,2015,94 years 05 months,430000.0,4777.777777777779,671A EDGEFIELD PLAINS Singapore,"Waterway Banks, 671A, Edgefield Plains, Punggol, Northeast, 821671, Singapore",1.40607045,103.91233476853064
10122,10123,2020-07,PUNGGOL,4 ROOM,663C,PUNGGOL DR,16 TO 18,90.0,Model A,2016,95 years,477000.0,5300.0,663C PUNGGOL DR Singapore,"663C, Punggol Drive, Punggol, Northeast, 823663, Singapore",1.4000216,103.9172461
10123,10124,2020-07,PUNGGOL,4 ROOM,613D,PUNGGOL DR,01 TO 03,93.0,Model A,2012,91 years 06 months,390000.0,4193.54838709677,613D PUNGGOL DR Singapore,"Punggol Drive, Punggol Spring, Punggol, Northeast, 821676, Singapore",1.4043414,103.9096781
10124,10125,2020-07,PUNGGOL,4 ROOM,665C,PUNGGOL DR,10 TO 12,93.0,Premium Apartment,2016,94 years 08 months,503000.0,5408.602150537629,665C PUNGGOL DR Singapore,"Waterway Woodcress, 665C, Punggol Drive, Punggol, Northeast, 823665, Singapore",1.4015189499999998,103.91449684115963
10125,10126,2020-07,PUNGGOL,4 ROOM,612B,PUNGGOL DR,04 TO 06,93.0,Model A,2012,91 years 06 months,430000.0,4623.65591397849,612B PUNGGOL DR Singapore,"Punggol Drive, Punggol Spring, Punggol, Northeast, 821676, Singapore",1.4043414,103.9096781
10126,10127,2020-07,PUNGGOL,4 ROOM,664B,PUNGGOL DR,16 TO 18,90.0,Model A,2016,95 years,473800.0,5264.44444444444,664B PUNGGOL DR Singapore,"Punggol Drive, Punggol Spring, Punggol, Northeast, 821676, Singapore",1.4043414,103.9096781
10127,10128,2020-07,PUNGGOL,4 ROOM,612D,PUNGGOL DR,07 TO 09,93.0,Model A,2012,91 years 06 months,435000.0,4677.41935483871,612D PUNGGOL DR Singapore,"Punggol Drive, Punggol Spring, Punggol, Northeast, 821676, Singapore",1.4043414,103.9096781
10128,10129,2020-07,PUNGGOL,4 ROOM,618B,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2013,92 years 03 months,435000.0,4677.41935483871,618B PUNGGOL DR Singapore,"Punggol Breeze, 618B, Punggol Drive, Punggol, Northeast, 822618, Singapore",1.40147325,103.91209318837721
10129,10130,2020-07,PUNGGOL,4 ROOM,679B,PUNGGOL DR,13 TO 15,93.0,Premium Apartment,2016,95 years 03 months,518000.0,5569.89247311828,679B PUNGGOL DR Singapore,"Waterway Brooks, 679B, Punggol Drive, Punggol, Northeast, 822679, Singapore",1.4062931,103.90841491393884
10130,10131,2020-07,PUNGGOL,4 ROOM,663C,PUNGGOL DR,04 TO 06,90.0,Model A,2016,95 years,460000.0,5111.11111111111,663C PUNGGOL DR Singapore,"663C, Punggol Drive, Punggol, Northeast, 823663, Singapore",1.4000216,103.9172461
10131,10132,2020-07,PUNGGOL,4 ROOM,618B,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2013,92 years 03 months,427000.0,4591.397849462371,618B PUNGGOL DR Singapore,"Punggol Breeze, 618B, Punggol Drive, Punggol, Northeast, 822618, Singapore",1.40147325,103.91209318837721
10132,10133,2020-07,PUNGGOL,4 ROOM,665B,PUNGGOL DR,07 TO 09,93.0,Premium Apartment,2016,94 years 07 months,505000.0,5430.10752688172,665B PUNGGOL DR Singapore,"Waterway Woodcress, 665B, Punggol Drive, Punggol, Northeast, 822665, Singapore",1.40206965,103.91420753573914
10133,10134,2020-07,PUNGGOL,4 ROOM,665A,PUNGGOL DR,07 TO 09,93.0,Premium Apartment,2016,94 years 07 months,490000.0,5268.81720430108,665A PUNGGOL DR Singapore,"Waterway Woodcress, 665A, Punggol Drive, Punggol, Northeast, 821665, Singapore",1.40212915,103.9138642149625
10134,10135,2020-07,PUNGGOL,4 ROOM,664A,PUNGGOL DR,13 TO 15,90.0,Model A,2016,94 years 11 months,462000.0,5133.333333333329,664A PUNGGOL DR Singapore,"Waterway Sunbeam, 664A, Punggol Drive, Punggol, Northeast, 821664, Singapore",1.3996235499999998,103.91737090775143
10135,10136,2020-07,PUNGGOL,4 ROOM,613B,PUNGGOL DR,04 TO 06,93.0,Model A,2012,91 years 05 months,400000.0,4301.0752688172,613B PUNGGOL DR Singapore,"Punggol Drive, Punggol Spring, Punggol, Northeast, 821676, Singapore",1.4043414,103.9096781
10136,10137,2020-07,PUNGGOL,4 ROOM,635B,PUNGGOL DR,04 TO 06,90.0,Premium Apartment,2007,86 years 05 months,426000.0,4733.333333333329,635B PUNGGOL DR Singapore,"Edgedale Green, 635B, Punggol Drive, Punggol, Northeast, 822635, Singapore",1.40078485,103.91391754848027
10137,10138,2020-07,PUNGGOL,4 ROOM,665A,PUNGGOL DR,13 TO 15,93.0,Premium Apartment,2016,94 years 07 months,488000.0,5247.31182795699,665A PUNGGOL DR Singapore,"Waterway Woodcress, 665A, Punggol Drive, Punggol, Northeast, 821665, Singapore",1.40212915,103.9138642149625
10138,10139,2020-07,PUNGGOL,4 ROOM,679C,PUNGGOL DR,10 TO 12,93.0,Premium Apartment,2016,95 years 02 months,491000.0,5279.5698924731205,679C PUNGGOL DR Singapore,"Waterway Brooks, 679C, Punggol Drive, Punggol, Northeast, 823679, Singapore",1.40642555,103.90883295944813
10139,10140,2020-07,PUNGGOL,4 ROOM,664A,PUNGGOL DR,10 TO 12,90.0,Model A,2016,94 years 11 months,455000.0,5055.55555555556,664A PUNGGOL DR Singapore,"Waterway Sunbeam, 664A, Punggol Drive, Punggol, Northeast, 821664, Singapore",1.3996235499999998,103.91737090775143
10140,10141,2020-07,PUNGGOL,4 ROOM,664A,PUNGGOL DR,13 TO 15,90.0,Model A,2016,94 years 11 months,485000.0,5388.88888888889,664A PUNGGOL DR Singapore,"Waterway Sunbeam, 664A, Punggol Drive, Punggol, Northeast, 821664, Singapore",1.3996235499999998,103.91737090775143
10141,10142,2020-07,PUNGGOL,4 ROOM,613C,PUNGGOL DR,01 TO 03,93.0,Model A,2012,91 years 05 months,420000.0,4516.12903225806,613C PUNGGOL DR Singapore,"Punggol Drive, Punggol Spring, Punggol, Northeast, 821676, Singapore",1.4043414,103.9096781
10142,10143,2020-07,PUNGGOL,4 ROOM,679A,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2016,95 years 02 months,455000.0,4892.47311827957,679A PUNGGOL DR Singapore,"Waterway Brooks, 679A, Punggol Drive, Punggol, Northeast, 821679, Singapore",1.40595035,103.90835694646925
10143,10144,2020-07,PUNGGOL,4 ROOM,679A,PUNGGOL DR,07 TO 09,93.0,Premium Apartment,2016,95 years 02 months,500000.0,5376.34408602151,679A PUNGGOL DR Singapore,"Waterway Brooks, 679A, Punggol Drive, Punggol, Northeast, 821679, Singapore",1.40595035,103.90835694646925
10144,10145,2020-07,PUNGGOL,4 ROOM,306D,PUNGGOL DR,07 TO 09,93.0,Premium Apartment,2012,91 years,505000.0,5430.10752688172,306D PUNGGOL DR Singapore,"Punggol Drive, Punggol Spring, Punggol, Northeast, 821676, Singapore",1.4043414,103.9096781
10145,10146,2020-07,PUNGGOL,4 ROOM,633B,PUNGGOL DR,04 TO 06,90.0,Premium Apartment,2007,86 years 05 months,400000.0,4444.44444444444,633B PUNGGOL DR Singapore,"Edgedale Green, 633B, Punggol Drive, Punggol, Northeast, 822633, Singapore",1.40121115,103.91339759754804
10146,10147,2020-07,PUNGGOL,4 ROOM,167C,PUNGGOL EAST,16 TO 18,92.0,Premium Apartment,2009,87 years 09 months,440000.0,4782.60869565217,167C PUNGGOL EAST Singapore,"Punggol East, Punggol, Northeast, 828811, Singapore",1.3931292,103.9152363
10147,10148,2020-07,PUNGGOL,4 ROOM,168A,PUNGGOL EAST,07 TO 09,92.0,Premium Apartment,2009,87 years 08 months,410000.0,4456.5217391304295,168A PUNGGOL EAST Singapore,"Punggol East, Punggol, Northeast, 828811, Singapore",1.3931292,103.9152363
10148,10149,2020-07,PUNGGOL,4 ROOM,173B,PUNGGOL FIELD,04 TO 06,90.0,Model A,2003,82 years 06 months,350000.0,3888.8888888888896,173B PUNGGOL FIELD Singapore,"Punggol Field, Punggol, Northeast, 820168, Singapore",1.3947438,103.9117163
10149,10150,2020-07,PUNGGOL,4 ROOM,268C,PUNGGOL FIELD,04 TO 06,93.0,Premium Apartment,2013,91 years 07 months,472000.0,5075.2688172043,268C PUNGGOL FIELD Singapore,"Punggol Field, Punggol, Northeast, 820168, Singapore",1.3947438,103.9117163
10150,10151,2020-07,PUNGGOL,4 ROOM,270A,PUNGGOL FIELD,13 TO 15,97.0,Premium Apartment,2013,91 years 07 months,543000.0,5597.9381443299,270A PUNGGOL FIELD Singapore,"Punggol Field, Punggol, Northeast, 820168, Singapore",1.3947438,103.9117163
10151,10152,2020-07,PUNGGOL,4 ROOM,259A,PUNGGOL FIELD,10 TO 12,93.0,Model A,2016,95 years,482000.0,5182.79569892473,259A PUNGGOL FIELD Singapore,"Punggol Topaz, 259A, Punggol Field, Punggol, Northeast, 821259, Singapore",1.4039087499999998,103.89567632920021
